0,1,2,3,4,5,6,7,8,9,10,11,12
,,Number of strains showing the following log10 CFU/mL decreasea at the designated incubation time,,,,,,,,,,
Drug and concentration,,,,,,,,,,,,
,,4 h,,,6 h,,,8 h,,,24 h,
(multiplicity of MIC),,,,,,,,,,,,
,−1,−2,−3,−1,−2,−3,−1,−2,−3,−1,−2,−3
Comp. 1f,,,,,,,,,,,,
4× MIC,2,1,1,4,3,2,4,4,2,4,4,4
2× MIC,1,1,1,1,1,1,3,1,1,4,3,0
1× MIC,0,0,0,0,0,0,0,0,0,0,0,0
Comp. 1g,,,,,,,,,,,,
4× MIC,2,1,1,2,1,1,4,2,1,4,4,2
2× MIC,1,1,0,1,1,1,2,1,1,0,0,0
1× MIC,0,0,0,0,0,0,0,0,0,0,0,0
Comp. 1h,,,,,,,,,,,,
4× MIC,2,2,0,4,2,2,4,3,2,4,4,2
2× MIC,1,0,0,2,1,0,2,0,0,1,0,0
1× MIC,0,0,0,1,0,0,0,0,0,0,0,0
CFU: colony-forming units.,,,,,,,,,,,,
