0,1,2,3,4,5
NIH-PA Author Manuscript,,,NIH-PA Author Manuscript,,
Country,Year of samplinga,Seroprevalence (%)b,Number of samples tested (n)b,Methodc,Reference
Mexico,1990–91,28,300,SFDT,[411]
,< 1993,12,397,ELISA,[412]
Netherlands,< 1995,13–43**,6976*,ELISA,[122]
Norway,1989,5,1053,ELISA,[145]
Pakistan,1993,25,100,LAT,[413]
Portugal,1988–90,43,60,DAT,[414]
Reunion,1987,54,780,ELISA,[415]
Saudi Arabia,< 2000,2,60,IHAT,[416]
Spain,< 1991,41,304,MAT,[417]
,< 1991,40,304,IFAT,[417]
Switzerland,1994,14,148,ELISA,[418]
Thailand,1996–97,3,119,LAT,[419]
Trinidad,< 1996,27,55,DAT,[420]
Turkey,< 1994,9,272,IHAT,[421]
,< 1995,4,280,ELISA,[422]
,< 1995,5,280,IHAT,[422]
,< 1997,63*,203*,SFDT,[423]
,1997–98,66,106,SFDT,[424]
Vietnam,1995,11,200,DAT,[425]
Buffaloes,,,,,
Brazil,1996,4,104,LAT,[393]
China,< 1990,0,83,IHAT,[151]
Egypt,< 1990,20,15,IHAT,[399]
,< 1998,0,75,DAT,[426]
India,< 1992,10,48,LAT,[404]
Iran,1995–96,9,385,IFAT,[427]
Vietnam,1995,3,200,DAT,[425]
