0,1,2,3,4,5,6
,Table  2. Open Reading Frame positions and genome  lengths of FRNA coliphage (family,,,,,
,"Leviviridae,  genus  Levivirus).  Nucleotide  positions  are  based  on  alignment.  Number  of",,,,,
,amino acids for each gene is in parentheses [3].,,,,,
,,,Open Reading Frame Locations (amino acids),,,
Strain,Group,Full length,ORF1,ORF2,ORF3,ORF4
MS2 a,I,3569,130-1311(393),1335-1727(130),1678-1905(75),1761-3398(545)
"M12 a,b",I,3340b,130-1311(393),1335-1727(130),1678-1905(75),ND
DL1,I,3570,130-1311(393),1335-1727(130),1678-1905(75),1761-3398(545)
DL2,I,3491c,130-1311(393),1335-1727(130),1678-1905(75),1761-3398(545)
DL13,I,3491c,130-1311(393),1335-1727(130),1678-1905(75),1761-3398(545)
DL16,I,3569,130-1311(393),1335-1727(130),1678-1905(75),1761-3398(545)
J20,I,3569,130-1311(393),1335-1727(130),1678-1905(75),1761-3398(545)
ST4,I,3569,130-1311(393),1335-1727(130),1678-1905(75),1761-3398(545)
R17,I,3569,130-1311(393),1335-1727(130),1678-1905(75),1761-3398(545)
fr a,I,3575,129-1310(393),1336-1728(130),1691-1906(71),1762-3399(545)
DL52,JS,3525,130-1311(393),1335-1727(130),1678-1905(75),1761-3398 d (545)
DL54,JS,3398 c,130-1311(393),1335-1727(130),1678-1905(75),1761-3398 d (545)
a  previously  published  in  GenBank;  b  strain M12  was  not  fully  sequenced  in  the  GenBank  submission;  c  nearly,,,,,,
