0,1,2,3,4,5
NIH-PA Author Manuscript,,,NIH-PA Author Manuscript,,
Country,Year of samplinga,Seroprevalence (%)b,Number of samples tested (n)b,Methodc,Reference
Trinidad,1992–95,6,55,CAT,[420]
USA,,,,,
Illinois,1992,3,1885,MAT,[451]
Illinois,1992–93,21,4252,MAT,[452]
Iowa,< 1990,5,2029,ELISA,[453]
Iowa,< 1995,22,1000,MAT,[454]
N Carolina,1994–95,< 1*,2312,MAT,[455]
N Carolina,< 1998,1,3990,MAT,[456]
Tennessee,1991–92,3,437,MAT,[455]
Zimbabwe,< 1992,1,211,LAT,[457]
,< 1992,0,211,ELISA,[457]
,1995,9,97,MAT,[458]
Sows,,,,,
Austria,< 1990,3,1162,CFT,[430]
,1992,4,46,IFAT,[429]
Germany,1993–95,8,90,ELISA,[434]
,1997–99,18,. 2000,ELISA,[438]
Japan,1992–93,13,141,LAT,[450]
Netherlands,< 1995,31,1009,ELISA,[122]
USA,,,,,
17 states,1990,20,3479,MAT,[455]
Illinois,1992,21,5080,MAT,[451]
Illinois,1992–93,15,2617,MAT,[452]
Iowa,< 1990,10,587,ELISA,[453]
Iowa,< 1992,14,273,MAT,[459]
Tennessee,1991–92,29*,3841,MAT,[460]
Zimbabwe,< 1992,10,100,ELISA,[457]
Not classified,,,,,
Brazil,< 1990,38,1131,IFAT,[461]
,< 1995,100,200,IHAT,[462]
,< 1999,24,267,IFAT,[394]
