0,1,2,3,4,5,6,7
6-Azauridine,DENV,Various,Vero,CPE,0.1–0.5a,">100a,e",Crance et al.31
,(1–4),,,,,,
,JEV,Nakayama,Vero,CPE,0.5a,">100a,e",Crance et al.31
,WNV,E101,Vero,CPE,0.2a,">100a,e",Crance et al.31
,USUV,DakArD 19848,Vero,CPE,0.1a,">100a,e",Crance et al.31
,LGTV,ND,Vero,CPE,0.2a,">100a,e",Crance et al.31
,YFV,17D and FNV,Vero,CPE,0.2; 0.2a,">100a,e",Crance et al.31
,WESSV,ND,Vero,CPE,1.3a,">100a,e",Crance et al.31
,ZIKV,DakArB 11514,Vero,CPE,1.5a,">100a,e",Crance et al.31
Rigid amphipathic nucleosides,,,,,,,
