0,1,2,3,4,5
https://doi.org/10.1371/journal.pone.0209204.t003,,,,,
,Table 4. G6PD genotyping in paediatric patients with confirmed dengue.,,,,
G6PD activity,Gender,Total sample (N),Sample for Genotyping (n1/N (%)),Sample with mutation (n2/n1 (%)),Sample without mutation (n3/n1 (%))
>150% activity,Male,6,2/6 (33.3),0/2 (0.0),2/2 (100)
,Female,3,2/3 (66.7),0/3 (0.0),3/3 (100)
60%-150% activity,Male,83,48/83 (57.8),1/48 (2.0),47/48 (97.9)
,Female,75,48/75 (64.0),5/48 (10.4),43/48 (89.6)
<60% activity,Male,14,14/14 (100),12/14 (85.7),2/14 (14.3)
,Female,15,14/15 (93.3),7/14 (50.0),7/14 (50.0)
Total,,196,128/196 (65.3),25/128 (19.5),103/128 (80.5)
,https://doi.org/10.1371/journal.pone.0209204.t004,,,,
