0,1,2,3,4,5
,,Table 1. Cont.,,,
Antibody,Company *,Target,Indication,Source,Approval *
Bavituximab,"Peregrine Pharmaceuticals, Inc",Phosphatidylserine,"Cancer, viral infections",CHIMERIC,Clinical trials
Bectumomab,,,,MOUSE Fab´fragment-,
,"Immunomedics, Inc",CD22,Non-Hodgkin lymphoma,,?
(LymphoScan®),,,,99mTc,
Belimumab,,,,,
,Human Genome Sciences,BAFF (B cell,systemic lupus,,
(LymphoStat-B),,,,HUMAN,FDA 2011
,GSK,activation factor),erythematosus,,
(Benlysta®),,,,,
Benralizumab,,,,,
,,CD125 (IL-5,,,
"(BIW-8405,",MedImmune Inc.,,Asthma,HUMANIZED,Phase II Clinical trials
,,receptor),,,
MEDI-563),,,,,
Bertilimumab,,,,,
,Cambridge Antibody Technology; Ico Therapeutics,CCl11 (Eotaxin 1),Severe allergic disorders,HUMAN,Clinical trials
(CAT-213),,,,,
Besilesomab,,Carcinoembrionic,Metastasis and inflammatory,,
,Bayer Schering Pharma A. / CIS bio international,,,MOUSE- 99mTc,EMEA 2009
(Scintimun®),,antigen,lesions,,
Bevacizumab,,,"Cancer, age related macular",,FDA 2004
,Genentech Inc./ Roche,VEGF-A,,HUMANIZED,
(Avastin®),,,degeneration,,EMEA 2005
Biciromab (111In),,,,MOUSE Fab´fragment-,Withdrawn during
,Centocor,"Fibrin II, β chain",Thromboembolism diagnosis,,
(FibriScint TM),,,,111In,clinical trials
Bivatuzumab,,,,,
,Boehringer Ingelheim,CD44 v6,Squamous cell carcinoma,HUMANIZED-mertansine,Clinical trials
mertansine,,,,,
,,,"Non-Hodgkin lymphoma,",,
,,,,,Orphan drug
Blinatumomab,"Micromet Inc, MedImmune",CD19/CD3,acute lymphoblastic,MOUSE,
,,,,,(EMEA/FDA)
,,,leukemia,,
Brentuximab vedotin,,,,,
,,,Anaplastic large cell,,
(SGN-35 and,,,,CHIMERIC,
,Seattle Genetics and Millennium,CD30,lymphoma; Hodgkin,,Clinical trials
previously cAC10-,,,,(mouse/human)-auristatine,
,,,lymphoma,,
vcMMAE),,,,,
