0,1,2,3,4,5
,,,,Table 12,
Seroprevalences of T. gondii infection in horses (1990–2000),,,,,
Country,Year of samplinga,Seroprevalence (%)b,Number of samples tested (n),Methodc,Reference
Argentina,< 1990,20,20,IHAT,[390]
,1986–98,13,76,IFAT,[537]
Brazil,1994–96,32,561,IFAT,[538]
,< 1997,8*,430,SFDT,[539]
,< 1999,16,101,MAT,[540]
,< 1999,12,173,IFAT,[394]
China,< 1991,2,132,IHAT,[395]
Czech Republic,1987,8,2886,SFDT,[541]
Sweden,1986–87,< 1,219,ELISA,[542]
Turkey,1995,2,103,SFDT,[543]
,< 1997,8*,60,SFDT,[544]
,< 1998,8,194,SFDT,[545]
,< 1998,6,194,LAT,[545]
,< 1998,2,50,SFDT,[546]
USA,1998,16,339,SFDT,[547]
,1998,7,1788,MAT,[547]
