0,1,2,3,4,5
,,,Table 16,,
Seroprevalences of T. gondii infection in cats (1990–2000),,,,,
Country,Year of samplinga,Seroprevalence (%)b,Number of samples tested (n)b,Methodc,Reference
Pet cats,,,,,
Argentina,1993,20,169,IHAT,[598]
Brazil,1996–97,18,248,IFAT,[599]
Chile,< 1992,40,65,IHAT,[600]
France,< 1997,43,519,IFAT,[401]
,< 1998,43,506,IFAT,[561]
Germany,1989–90,46,231,IFAT,[601]
,1989–90,31–47**,218*,ELISA,[602]
,1989–90,34–51**,218*,IFAT,[602]
,1992–94,34–61**,465*,ELISA,[603]
Italy,1996,9,113,IFAT,[564]
Japan,1994–95,9,471,LAT,[604]
,< 1998,6,800,LAT,[605]
Mexico,< 1999,71,24,ELISA,[606]
Singapore,< 1992,7,15,LAT,[607]
Sweden,1986–87,42,241,ELISA,[542]
Taiwan,< 1990,8,117,ELISA,[608]
Turkey,1994,43,65,SFDT,[609]
USA (Oklahoma),1987–88,22,618,LAT,[610]
Stray or feral cats,,,,,
Australia,< 1997,50,18,LAT,[611]
,< 1999,40,103,ELISA,[612]
Bangladesh,1995,33,24,LAT,[282]
Brazil,< 1999,73,173,IFAT,[557]
Germany,1989–90,66,61,IFAT,[601]
,1989–90,58,88,ELISA,[602]
,1989–90,56,88,IFAT,[602]
,1992–94,59,112,ELISA,[603]
