0,1,2,3,4,5
,,Table 1. Cont.,,,
Antibody,Company *,Target,Indication,Source,Approval *
Necitumumab,,,,,
,ImClone Systems Inc.,EGFR,Several tumors,HUMAN,Clinical trials
(IMC-11F8),,,,,
Nerelimomab,?,TNF α,TNF inhibitor,MOUSE,?
Nimotuzumab,,,,,"Orphan drug FDA,"
,"CIM, Cuba",,,,
(BIOMab EGFR®),,,,,"EMEA 2004, Several"
,"YM Biosciences, Out-licensed to other companies",,Squamous cell carcinoma and,,
(TheraCIM),,EGFR,,HUMANIZED,countries 2005 China;
,"Daiichi Sankyo, Inc (ONLY JAPAN)",,glioma,,
(TheraLoc),,,,,2006 India.
(CIMAher),,,,,
Nofetumomab,,,,,
,,Glycoprotein,,MOUSE Fab IgG2b-,
merpentan,Boehringer Ingelheim Pharma KG,,Detection of tumors,,FDA 1996
,,40 kD,,merpentan-99mTc,
(Verluma®),,,,,
Ocrelizumab,Hoffman-La Roche Inc.,CD20,Immunosuppresive drug,HUMANIZED,Clinical trials
"Odulimomab,",,,,,
,,integrin α L,,,
"(afolimomab,",Pasteur-Mérieux,,Allograft Transplant rejection,MOUSE,"Phase III, not renewed"
,,subunit -CD11a,,,
ANTILFA®),,,,,
Ofatumumab,,,,,
,,,Chronic lymphocytic,,FDA 2009
(Arzerra HuMax-,Genmab,CD20,,HUMAN,
,,,leukemia,,EMEA 2010
CD20®),,,,,
Olaratumab,,,,,
,Imclone,PDGF-Rα,Solid tumors,HUMAN,Phase I Clinical trials
(IMC-3G3),,,,,
Omalizumab,"Genentech Inc./ Roche/ Tanox, Inc.,",,,,FDA 2003
,,IgE,Severe asthma.,HUMANIZED,
(Xolair®),Novartis Pharmaceuticals,,,,EMEA 2005
Oportuzumab,,,,,
,,,,HUMANIZED (sc Fv)-,
"monatox,",,"EpCAM, and",,,Phase II/III Clinical
,Viventia Biotechnologies Inc.,,Several tumors,Pseudomonas aeruginosa,
(PROXINIUM™,,others,,,trials
,,,,exotoxin A,
VICINIUM™),,,,,
Oregovomab,,,,,
,AltaRex Corp,"MUC16, CA-125",Ovarian tumors,MOUSE,Phase II Clinical trials
(OVAREX®),,,,,
