0,1,2,3,4,5,6
"Table 1 Number (percent) of all seasonal pneumonia and influenza hospitalizations by time of year, state of",,,,,,
"residence, and provider state, 1991-2006",,,,,,
State,,October-March,,April-September,High,P-value*
,Residents,Nonresidents,Residents,Nonresidents,season,
Alabama,248632 (96.3),9472 (3.7),172927 (96.4),6429 (3.6),Oct-Mar,0.138
Alaska,9188 (96.2),363 (3.8),7914 (88.5),1033 (11.6),Apr-Sep,< 0.001
Arizona,142096 (84.7),25635 (15.3),94299 (91.9),8371 (8.2),Oct-Mar,< 0.001
Arkansas,165858 (92.9),12749 (7.1),113955 (92.8),8621 (7.2),Oct-Mar,0.626
California,845466 (97.0),25685 (3.0),604817 (97.4),15907 (2.6),Oct-Mar,< 0.001
Colorado,108513 (94.4),6419 (5.6),76255 (93.2),5568 (6.8),Apr-Sep,< 0.001
Connecticut,156200 (95.1),8069 (4.9),116421 (94.6),6616 (5.4),Apr-Sep,< 0.001
Delaware,28834 (92.3),2403 (7.7),21747 (91.8),1955 (8.2),Apr-Sep,0.017
D.C.,18095 (69.0),8133 (31.0),14086 (68.6),6441 (31.4),Apr-Sep,0.392
Florida,617641 (89.4),73042 (10.6),465872 (94.1),28981 (5.9),Oct-Mar,< 0.001
Georgia,332552 (94.6),18841 (5.4),229626 (94.6),13076 (5.4),Oct-Mar,0.664
Hawaii,26353 (93.3),1893 (6.7),21669 (95.6),1007 (4.4),Oct-Mar,< 0.001
Idaho,43865 (93.9),2848 (6.1),30702 (92.4),2542 (7.6),Apr-Sep,< 0.001
Illinois,589003 (97.3),16151 (2.7),438403 (97.0),13505 (3.0),Apr-Sep,< 0.001
Indiana,300301 (93.7),20074 (6.3),222693 (93.2),16143 (6.8),Apr-Sep,< 0.001
Iowa,179608 (93.8),11839 (6.2),126674 (93.5),8885 (6.5),Apr-Sep,< 0.001
Kansas,165757 (94.7),9206 (5.3),110418 (94.4),6537 (5.6),Apr-Sep,< 0.001
Kentucky,281541 (94.7),15631 (5.3),203019 (94.5),11801 (5.5),Apr-Sep,< 0.001
Louisiana,251425 (96.4),9437 (3.6),174827 (96.4),6519 (3.6),Oct-Mar,0.689
Maine,59499 (97.3),1661 (2.7),43596 (94.9),2446 (5.3),Apr-Sep,< 0.001
Maryland,190971 (92.1),16361 (7.9),141807 (91.8),12646 (8.2),Apr-Sep,0.001
Massachusetts,311878 (95.2),15664 (4.8),229926 (94.3),13856 (5.7),Apr-Sep,< 0.001
Michigan,405840 (98.1),7921 (1.9),314254 (97.3),8691 (2.7),Apr-Sep,< 0.001
Minnesota,192294 (94.3),11529 (5.7),141106 (92.9),10727 (7.1),Apr-Sep,< 0.001
Mississippi,169578 (95.3),8414 (4.7),114003 (95.1),5874 (4.9),Apr-Sep,0.030
Missouri,333352 (93.1),24737 (6.9),235351 (92.6),18720 (7.4),Apr-Sep,< 0.001
Montana,44327 (96.5),1618 (3.5),30941 (94.6),1754 (5.4),Apr-Sep,< 0.001
Nebraska,93004 (94.3),5647 (5.7),65457 (93.5),4582 (6.5),Apr-Sep,< 0.001
Nevada,52948 (86.4),8308 (13.6),38742 (87.0),5801 (13.0),Oct-Mar,0.011
New Hampshire,40253 (88.1),5431 (11.9),28592 (86.4),4506 (13.6),Apr-Sep,< 0.001
New Jersey,331599 (96.0),13835 (4.0),251794 (95.5),11942 (4.5),Apr-Sep,< 0.001
New Mexico,62858 (93.5),4348 (6.5),40350 (93.3),2897 (6.7),Apr-Sep,0.133
New York,702238 (97.4),18964 (2.6),542368 (96.8),18176 (3.2),Apr-Sep,< 0.001
North Carolina,361924 (95.9),15539 (4.1),256028 (95.4),12213 (4.6),Apr-Sep,< 0.001
North Dakota,41906 (86.3),6661 (13.7),31203 (85.5),5261 (14.5),Apr-Sep,0.002
Ohio,578674 (96.5),21010 (3.5),430959 (96.0),17813 (4.0),Apr-Sep,< 0.001
Oklahoma,219441 (96.7),7469 (3.3),150865 (96.6),5341 (3.4),Apr-Sep,0.031
Oregon,89788 (93.5),6237 (6.5),65729 (92.9),5053 (7.1),Apr-Sep,< 0.001
Pennsylvania,548327 (95.9),23642 (4.1),405591 (95.4),19536 (4.6),Apr-Sep,< 0.001
Rhode Island,42368 (92.5),3438 (7.5),30789 (91.6),2832 (8.4),Apr-Sep,< 0.001
South Carolina,162490 (96.0),6712 (4.0),113858 (96.2),4517 (3.8),Oct-Mar,0.040
South Dakota,57904 (91.4),5435 (8.6),40526 (90.5),4278 (9.5),Apr-Sep,< 0.001
Tennessee,345673 (92.3),28957 (7.7),250242 (91.9),21961 (8.1),Apr-Sep,< 0.001
Texas,770764 (95.9),32772 (4.1),523340 (96.4),19517 (3.6),Oct-Mar,< 0.001
