0,1,2,3,4,5,6,7
Czyzewski et al,,,,,,,Dovepress
,Table 1 Speciﬁcation of Viral,,Infection and Therapy in Allo-HCT Setting,,,,
,Number of,Number of,Number of,Symptomatic,Number,Pharmacotherapy,Survival
,Infectious,Primary,Relapsed,Therapy,of,,(%)
,Episodes,Infections,Infections,,Therapies,,
CMV*,256,214,42,0,250,Ganciclovir (n=218),93.9
,,,,,,"Foscarnet
(n=84)",
,,,,,,Cidofovir (n=31),
,,,,,,Valganciclovir (n=25),
,,,,,,IVIG (n=11),
,,,,,,Acyclovir (n=1),
,,,,,,CMV-CTL (n=1),
BKV*,181,176,5,5,96,Cidofovir (n=71),90.7
,,,,,,Ciproﬂoxacin (n=18),
,,,,,,Ganciclovir (n=11),
,,,,,,"Foscarnet
(n=10)",
,,,,,,IVIG (n=5),
EBV*,175,168,7,2,143,Rituximab (n=143),93.4
,,,,,,Cidofovir (n=2),
ADV*,85,79,6,10,51,Cidofovir (n=48),90.3
,,,,,,Ganciclovir (n=5),
,,,,,,"Foscarnet
(n=1)",
RV,37,37,0,19,0,–,100.0
FLUAV,14,14,0,1,13,Oseltamivir (n=13),92.8
HHV-6*,10,9,1,1,10,"Foscarnet
(n=5)",100.0
,,,,,,Ganciclovir (n=5),
,,,,,,Cidofovir (n=1),
VZV*,9,9,0,0,9,Aciclovir (n=9),100.0
,,,,,,VZIG (n=1),
RSV*,5,5,0,1,5,IVIG (n=3),100.0
,,,,,,Ribavirin (n=2),
,,,,,,Ganciclovir (n=2),
