0,1,2,3,4,5,6,7,8,9,10
Table 6.,,Incidences of human sudden death,,,,,,,,
,,,,R<1 km,,R=1–5 km,,R=5–10 km,,Total
No,,Variables,,,,,,,,
,,,Total,%,Total,%,Total,%,Total,%
1,,Seen or heard human sudden death,,,,,,,,
,- Yes,,18,12.0,24,16.0,21,14.0,63,42.0
,- No,,32,21.3,26,17.3,29,19.3,87,58.0
2,,Frequencies of the sudden death,,,,,,,,
,- Very rare,,15,23.8,18,28.6,15,23.8,48,76.2
,- Sometimes,,3,4.8,6,9.5,6,9.5,15,23.8
,- Often,,0,0.0,0,0.0,0,0.0,0,0.0
3,Suddent death in infant,,,,,,,,,
,- Yes,,8,5.3,16,10.7,15,10.0,39,26.0
,- No,,42,28.0,34,22.7,35,23.3,111,74.0
4,,Frequencies of infant sudden death,,,,,,,,
,- Very rare,,7,17.9,12,30.8,14,35.9,33,84.6
,- Sometimes,,1,2.6,3,7.7,1,2.6,5,12.8
,- Often,,0,0.0,1,2.6,0,0.0,1,2.6
