0,1,2,3,4,5,6,7
Season,Habitat,,Dry season,,,Wet season,
,,Bosque,Chacra,Purma,Bosque,Chacra,Purma
Species abundance distribution,,,,,,,
Dry,Bosque,—,< 0.001,< 0.001,< 0.001,0.002,0.392
,Chacra,44.1,—,0.002,< 0.001,0.022,0.002
,Purma,28.2,27.1,—,0.027,0.032,0.284
Wet,Bosque,28.9,40.3,19.1,—,0.088,0.261
,Chacra,27.3,21.3,19.2,18.6,—,0.217
,Purma,9.6,28.1,9.5,12.5,13.9,—
Rank abundance distribution,,,,,,,
Dry,Bosque,—,0.085,0.006,0.873,0.844,0.839
,Chacra,14.7,—,0.257,0.399,0.142,0.816
,Purma,18.0,11.0,—,0.309,0.400,0.517
Wet,Bosque,5.8,10.7,11.7,—,0.936,0.919
,Chacra,6.4,14.0,10.5,4.7,—,0.995
,Purma,4.9,5.2,6.8,4.5,2.9,—
