0,1,2,3,4,5
,Changes in seroprevalences of T. gondii infection in fattening pigs and sows between 1960 and 2000 in selected European countries now using intensive,,,,
farm management,,,,,
Country,Year of samplinga,Seroprevalence (%)b,Number of samples tested (n),Methodc,Reference
Fattening pigs,,,,,
Austria,< 1975,32,100,SFDT,[428]
,1982,12,2238,IFAT,[429]
,< 1990,4,2755,CFT,[430]
,1992,< 1,2300,IFAT,[429]
Germany,1962–64,12–97**,500,SFDT,[431]
,1974,9,1366,SFDT,[432]
,1980,16,834,"IFAT, IHAT",[433]
,1993–95,< 1,60,ELISA,[434]
Netherlands,< 1969,54,50,SFDT,[435]
,< 1982,0,196,ELISA,[436]
,< 1991,2,23348,ELISA,[437]
,< 1995,< 2,994,ELISA,[122]
Sows,,,,,
Austria,< 1990,3,1162,CFT,[430]
,1992,4,46,IFAT,[429]
Germany,< 1982,32,95,"IFAT, IHAT",[433]
,1993–95,8,90,ELISA,[434]
,1997–99,18,. 2000,ELISA,[438]
Netherlands,< 1969,86,50,SFDT,[435]
,< 1982,11,36,ELISA,[436]
,< 1995,31,1009,ELISA,[122]
