0,1,2,3,4,5,6,7,8,9,10
,,,,,,,,,,The EUDOC Program
,Table 1. cont.,,,,,,,,,
,. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .,,,,,,,,,
,,2,3,4,,,2,3,4,
,,Etotal,Evdw,Eele,mwRMSD,,Etotal,Evdw,Eele,mwRMSD
,CSD code1,(kcal/mol),(kcal/mol),(kcal/mol),(A˚ ),CSD code1,(kcal/mol),(kcal/mol),(kcal/mol),(A˚ )
,DUGGUH10,230.3,22.2,228.0,0.24,SAKTII,257.5,229.5,228.0,0.31
,DUKHUM,249.5,28.5,241.1,0.33,SEPKON,220.6,22.9,217.7,0.35
,EBASEF,213.7,212.9,20.8,1.09,SEPNEG,220.7,23.6,217.1,0.97
,EGIRIV,2241.4,26.3,2235.2,0.16,SOVJIW,228.0,24.1,223.9,0.17
,EGIROB,2245.3,24.2,2241.1,0.25,SOVJOC,229.4,25.0,224.4,0.15
,EMOZOV,233.3,27.1,226.2,3.30,TONFOR,221.2,24.7,216.5,2.46
,EMOZUB,214.5,212.6,21.9,0.70,UBESOJ,216.4,213.0,23.4,0.06
,EZAVOQ,229.4,228.1,21.3,1.05,UBETAW,228.9,221.5,27.5,0.39
,EZUMER,216.1,215.3,20.8,0.23,UBETEA,222.1,219.0,23.1,0.70
,FADCAP,244.8,1.2,246.0,0.07,UBEVAY,230.7,215.9,214.8,0.35
,FAHDOH,236.3,218.2,218.2,0.27,UFIWAH,27.0,26.3,20.7,1.03
,FANJAG,220.6,210.5,210.2,0.11,UJEFIY,256.3,234.3,222.0,0.15
,FIKVIE,241.9,221.1,220.8,0.87,VAFRUP,226.5,222.8,23.6,0.00
,FIRXOT,245.3,226.2,219.1,0.02,VAKJEX,224.7,216.4,28.3,1.06
,FODTIB,229.1,212.4,216.7,0.38,VAVLUZ,219.8,211.4,28.4,0.59
,FUCVAA,284.7,1.7,285.8,0.58,VOHVIX,225.6,29.9,215.7,0.41
..........................................................................................................................................................,GAMBIF,2136.3,26.1,2130.2,0.70,VOTNEX,247.3,226.8,220.5,0.52
,GIGKEM,266.8,230.8,236.0,0.30,VOTNOH,263.7,238.6,225.2,0.05
,GIKKEQ,270.4,22.2,268.2,0.54,XAGLOG,216.9,218.2,1.3,4.74
,GIXNOQ,211.1,29.1,22.0,0.75,XAGMAT,219.0,221.1,2.2,3.52
,GIYKOO,212.6,210.9,21.7,0.39,XAQJAA,2143.7,25.0,2138.8,1.65
,GOBYOL,216.0,26.5,29.5,0.44,XAQJEE,2145.3,215.3,2130.0,1.89
,GOKQUS,214.0,212.7,21.2,0.44,XIVVAZ,277.2,210.1,267.1,2.97
,GUGGUK,2179.8,25.4,2174.4,0.28,XOFSUG,217.5,215.7,21.9,0.17
,GUQHUV,224.0,220.1,24.0,0.02,XUGPUK,29.9,29.3,20.6,1.62
,GUQJEH,230.9,225.4,25.5,0.02,XUTBET,218.3,213.7,24.6,0.92
,GUQJIL,229.4,223.7,25.7,0.28,YACVEE,225.1,214.3,210.9,0.14
,HASWUT,295.8,23.3,292.5,2.65,YACVII,212.8,213.1,0.3,0.43
,HIWNIK,219.9,216.4,23.5,0.95,YAWJIP,222.3,27.4,214.8,0.68
,HUNWUI5,215.1,25.9,29.2,1.09,YOCLUX,247.0,226.2,220.9,0.39
,HUNXAP5,214.9,25.8,29.1,1.06,YONVAY,213.9,27.1,26.8,0.50
,HUNXIX,232.0,26.9,225.1,0.16,ZESFEI,226.0,2.3,228.3,0.44
,HUNXOD,224.5,26.8,217.7,0.35,,,,,
,,1Cambridge Structural Database code;,,,,,,,,
,2Intermolecular,interaction energy calculated by the EUDOC program;,,,,,,,,
,3The van der Waals component of,,the intermolecular,interaction energy;,,,,,,
,4The electrostatic component of,,the intermolecular,interaction energy;,,,,,,
,5The translational,increment was set to 0.5 A˚ .,,,,,,,,
,,doi:10.1371/journal.pone.0000531.t001,,,,,,,,
