0,1,2,3,4,5
Table 4 Summary of,,"the number of HIAs, percentage of the types of personnel employment models employed by the HIAs at",,,
three administrative levels and regions in 2012 (n = 591),,,,,
Level,Region,,Types of personnel employment models,,
,,Civil service,quasi-civil service,Public institution,Other
Provincial,Nationwide,1 (3.3),23 (76.7),6 (20.0),—
,Eastern,1 (12.5),6 (75.0),1 (12.5),—
,Central,—,7 (63.6),4 (36.4),—
,Western,—,10 (90.9),1 (9.1),—
Municipal,Nationwide,4 (3.3),88 (71.5),31 (25.2),—
,Eastern,1 (3.9),19 (73.1),6 (23.1),—
,Central,—,25 (52.1),23 (47.9),—
,Western,3 (6.1),44 (89.8),2 (4.1),—
County,Nationwide,8 (1.8),174 (39.7),252 (57.5),4 (0.9)
,Eastern,5 (5.4),39 (42.4),48 (52.2),—
,Central,—,19 (10.7),157 (88.2),2 (1.1)
,Western,3 (1.8),116 (69.1),47 (28.0),2 (1.2)
