0,1,2,3,4
,Table 4. Specificity determination with different LAMP methods.,,,
,Developed Touchdown,Reported,Isothermal,Loopamp® Listeria
Bacterial Strain (Serotype),,,,
,LAMP Assay 1,LAMP Assay 2,Master Mix 3,monocytogenes Detection Kit 4
Listeria monocytogenes,,,,
,3/3,2/2,3/3,3/3
J1-225 (4b),,,,
Listeria monocytogenes,,,,
,3/3,2/2,3/3,3/3
J2-020 (1/2a),,,,
Listeria monocytogenes,,,,
,3/3,1/2,3/3,3/3
J2-064 (1/2b),,,,
Listeria monocytogenes,,,,
,3/3,2/2,3/3,3/3
J1-169 (3b),,,,
Listeria monocytogenes,,,,
,3/3,2/2,3/3,3/3
J1-049 (3c),,,,
Listeria monocytogenes,,,,
,3/3,2/2,3/3,3/3
M1-004 (N/A),,,,
Listeria monocytogenes,,,,
,3/3,2/2,3/3,3/3
J1-094 (1/2c),,,,
Listeria monocytogenes,,,,
,3/3,2/2,3/3,3/3
C1-115 (3a),,,,
Listeria monocytogenes,,,,
,3/3,2/2,5/7,3/3
J1-031 (4a),,,,
Listeria monocytogenes,,,,
,3/3,2/2,3/3,3/3
W1-110 (4c),,,,
Listeria monocytogenes,,,,
,3/3,1/2,3/3,3/3
ATCC19115 (4b),,,,
Listeria innocua ATCC51742,0/3,0/2,0/3,1/7
Listeria invanovii,,,,
,1/7,0/2,0/3,0/3
ATCC49954,,,,
Salmonella typhimuriam,0/3,0/2,0/3,0/3
Salmonella enterica serotype,,,,
,0/3,0/2,0/3,0/3
Newport,,,,
Escherichia coli O157:H7 933,0/3,0/2,0/3,0/3
Negative Controls,0/7,0/3,1/6,1/8
,1 The Conventional LAMP Assay and Touchdown LAMP Assay were the methods developed in this paper;,,,
