0,1,2,3,4,5,6
Table 1 (continued),,,,,,
No.,Botanical name,Part of plant,Extract,Abbreviation of,IC50 (µg/ml),P value
,,,,crude extract,of viral,(IC50
,,,,,inhibition,vs. Ctrl)*
15,Litchi chinensis,Leaves,Acetone,LC-(L)-A,>100,
,Sonn.,Leaves,Chloroform,LC-(L)-C,>100,
,,Leaves,Methanol,LC-(L)-M,>100,
,,Stem,Acetone,LC-(S)-A,>100,
,,Stem,Chloorform,LC-(S)-C,>100,
,,Stem,Methanol,LC-(S)-M,>100,
,,Fruit,Acetone,LC-(FR)-A,>100,
,,Pericarp,Acetone,LC-(Peri)-A,>100,
,,Pericarp,Methanol,LC-(Peri)-M,>100,
,,Whole plant,Acetone,PA-(WP)-A,>100,
16,Phytolacca,,,,,
,americana L.,Whole plant,Chloroform,PA-(WP)-C,>100,
,,Whole plant,Methanol,PA-(WP)-M,>100,
17,Pueraria lobata (Willd.),Whole plant,Methanol,PL -(WP)-M,>100,
,Ohwi ssp. thomsonii,,,,,
,(Benth.) Ohashi & Tateishi,,,,,
18,Sida acuta Burm. f.,Whole plant,Methanol,Sa-(WP)-M,>100,
,Sambucus,Whole plant,Acetone,Scl-(WP)-A,>100,
19,,,,,,
,chinensis Lindl.,,,,,
,,Whole plant,Chloroform,Scl-(WP)-C,>100,
,,Whole plant,Methanol,Scl-(WP)-M,>100,
20,Scrophularia,Whole plant,Methanol,SN-(WP)-M,>100,
,ningpoensis Hemsl,,,,,
21,Saurauia tristyla,Leaves,Chloroform,STV-(L)-C,>100,
,var. oldhamii,Leaves,Methanol,STV-(L)-M,>100,
,(Hemsl.) Finet & Gagnep.,,,,,
,,Leaves,Acetone,STV-(L)-A,>100,
22,Tribulus,Fruit,Acetone,TT-(Fr)-A,>100,
,terrestris L.,,,,,
,,Fruit,Methanol,TT-(Fr)-M,>100,
,,Fruit,Chloroform,TT-(Fr)-C,>100,
,,Fruit,Methanol,TT-(Fr)-M,>100,
,,Whole plant,Acetone,TT-(WP)-A,>100,
,,Whole plant,Chloroform,TT-(WP)-C,>100,
,,Whole plant,Methanol,TT-(WP)-M,>100,
,,Fruit,Chloroform,XS-(Fr)-C,>100,
23,Xanthium sibiricum,,,,,
,Patrin ex Widder,Fruit,Methanol,XS-(Fr)-M,>100,
Notes.,,,,,,
