0,1,2,3,4,5,6
Table 1: Intra- and inter-assay variability of the established FQ-PCR assay,,,,,,
Dilution of standard (copies/reaction),Intra-assay,,,Inter-assay,,
,Mean,SD,CV (%),Mean,SD,CV (%)
1010,7.0,0.30,4.3,6.9,0.34,4.9
109,9.9,0.19,1.8,10.1,0.23,2.3
108,13.4,0.25,1.9,13.6,0.34,2.5
107,16.9,0.29,1.7,17.0,0.36,2.1
106,20.8,0.33,1.6,20.9,0.40,1.9
105,24.7,0.37,1.5,24.7,0.49,2.0
104,28.6,0.49,1.7,28.7,0.77,2.7
103,32.3,0.52,1.6,32.2,0.90,2.8
102,35.4,0.81,2.3,35.3,1.16,3.3
101,37.2,2.31,6.2,37.5,2.51,6.7
