0,1,2,3,4,5,6
,Table 10. Vaccine applications of fourth-generation poxvirus-based vectors generated by the,,,,,
,insertion of viral genes.,,,,,
Poxvirus,Target Pathogen,,,Gene,,
,,Heterologous antigen,Inserted Gene,,Status,References
Strain,or Disease,,,Function,,
,,Viral infections,,,,
,,,VACV K1L and C7L,,,
,,"HIV-1 Env, Gag-Pol-Nef (clade C)",,Host range,preclinical,"[542,543]"
,HIV/AIDS,,(B19R deletion),,,
NYVAC,,,,,,
,,"HIV-1 Env, Gag-Pol-Nef (clade B)",VACV C7L,Host range,preclinical,[547]
,MeV,HA,VACV K1L,Host range,preclinical,[548]
,,HIV-1MN gp120 linked to TM domain of,,,,
,,,,PKR and/or,,
,,"HIV-1LAI gp41, HIV-1LAI Gag and protease,",,,,
ALVAC,HIV/AIDS,,VACV E3L and K3L,2'5'OAS,clinical,[549–556]
,,synthetic polypeptide encompassing several,,,,
,,,,inhibitors,,
,,"human nef and pol epitopes, CD40L",,,,
,,Parasitic diseases,,,,
NYVAC,Malaria,CS,VACV K1L,Host range,preclinical,[557]
