0,1,2,3,4,5,6,7
Table 1 (continued),,,,,,,
Country,Year,Week,Weeks since Uganda,Country,Year,Week,Weeks since Uganda
Italy,2014,1,"3,459",Austria,2016,4,"3,566"
New Caledonia,2014,1,"3,459",Costa Rica,2016,4,"3,566"
Cook Islands,2014,9,"3,467",Switzerland,2016,4,"3,566"
Solomon Islands,2014,12,"3,470",Dominican Republic,2016,4,"3,566"
Zambia,2014,26,"3,484",Jamaica,2016,4,"3,566"
Belgium,2014,38,"3,496",Denmark,2016,4,"3,566"
Brazil,2015,12,"3,522",Virgin Islands,2016,4,"3,566"
,,,,Nicaragua,2016,4,"3,566"
,,,,Tonga,2016,4,"3,566"
