0,1,2,3,4,5
,,Table 2. Cont.,,,
Inhibitor,Testing Model,Cell Lines,EC50 (µM),CC50 (µM),Ref.
,,Inhibitors with undeﬁned mechanisms,,,
Silvestrol,In vitro,MRC-5 cells,0.0013,0.4,[57]
GS-5734,In vitro,HAE cells,0.074 ± 0.023,>10,[58]
GS-441524,In vitro,HAE cells,0.86 ± 0.78,>100,[58]
,,,3.0 ± 1.1;,,
Chloroquine,In vitro,MDMs and MDDCs cells,,58.1 ± 1.1,"[7,59]"
,,,6.275,,
Emetine dihydrochloride hydrate,In vitro,Vero E6 cells,0.014,-,[7]
Hydroxychloroquine sulfate,In vitro,Vero E6 cells,8.279,-,[7]
Meﬂoquine,In vitro,Vero E6 cells,7.416,-,[7]
Amodiaquine dihydrochloride,,,,,
,In vitro,Vero E6 cells,6.212,-,[7]
dehydrate,,,,,
E-64-D,In vitro,Vero E6 cells,1.275,-,[7]
Gemcitabine hydrochloride,In vitro,Vero E6 cells,1.216,-,[7]
Tamoxifen citrate,In vitro,Vero E6 cells,10.117,-,[7]
Toremifene citrate,In vitro,Vero E6 cells,12.915,-,[7]
Terconazole,In vitro,Vero E6 cells,12.203,-,[7]
Triparanol,In vitro,Vero E6 cells,5.283,-,[7]
Anisomycin,In vitro,Vero E6 cells,0.003,-,[7]
Cycloheximide,In vitro,Vero E6 cells,0.189,-,[7]
Homoharringtonine,In vitro,Vero E6 cells,0.0718,-,[7]
Benztropine mesylate,In vitro,Vero E6 cells,16.627,-,[7]
Fluspirilene,In vitro,Vero E6 cells,7.477,-,[7]
Thiothixene,In vitro,Vero E6 cells,9.297,-,[7]
Astemizole,In vitro,Vero E6 cells,4.884,-,[7]
Chlorphenoxamine hydrochloride,In vitro,Vero E6 cells,12.646,,[7]
Thiethylperazine maleate,In vitro,Vero E6 cells,7.865,-,[7]
Triﬂupromazine hydrochloride,In vitro,Vero E6 cells,5.758,-,[7]
Clomipramine hydrochloride,In vitro,Vero E6 cells,9.332,-,[7]
Imatinib mesylate,In vitro,Vero E6 cells,17.689,-,[7]
Dasatinib,In vitro,Vero E6 cells,5.468,-,[7]
Loperamide,In vitro,Vero E6 cells,4.8 ± 1.5,15.5 ± 1.0,[7]
Lopinavir,In vitro,Vero E6 cells,8.0 ± 1.5,24.4 ± 1.0,[7]
SSYA10-001,In vitro,Vero E6 cells,~25,>500,[60]
ESI-09,In vitro,Calu-3 and Vero E6 cells,5–10,>50,[61]
Mycophenolic acid,In vitro,Vero E6 cells,2.87,-,[60]
