0,1,2,3,4,5,6,7,8,9
,"Table 3. Results of a whole antigen (WAg), nucleocapsid (NP), and glycoprotein (GP) indirect ELISAs",,,,,,,,
,for the detection of IgG antibody in 423 Ebola disease cases bled at diﬀerent times post disease onset.,,,,,,,,
Days Post Disease,,,,,,,,,
,WAg,NP No.,GP No.,Only,Wag,Wag,,,
Onset (Number,,,,,,,Only,NP and,Only
,No.pos. 1,pos.(%,pos.(%,WAg,and NP,and GP,,,
Individuals,,,,,,,NP pos.,GP pos.,GP pos.
,(% pos.),pos.),pos.),pos.,pos.,pos.,,,
Tested),,,,,,,,,
,3 2 (4.8),4 (6.5),1 (1.6),0,3,0,0,1,0
1,,,,,,,,,
,3 3 (4.8),5 (8.1),2 (3.2),0,3,0,1,1,1
(n = 62),,,,,,,,,
,3 4 (4.8),4 (6.5),1 (1.6),0,3,0,0,1,0
,20 (16.8),27 (22.7),13 (11.0),1,6,0,8,0,0
2–4,,,,,,,,,
,20 (16.8),28(23.5),13 (11.0),1,6,0,9,0,0
(n = 119),,,,,,,,,
,20 (16.8),27 (22.7),13 (11.0),1,6,0,8,0,0
,27 (29.0),34 (36.6),24 (25.8),1,7,0,6,2,3
5–7,,,,,,,,,
,27 (29.0),34 (36.6),26 28.0),1,7,0,5,3,4
(n = 93),,,,,,,,,
,27 (29.0),34 (36.6),24 (25.8),1,7,0,6,2,3
,42 (68.9),49 (80.3),37 (60.7),1,8,0,5,4,0
8–14,,,,,,,,,
,43 (70.5),50 (82.0),39 (64.0),1,9,0,3,6,0
(n = 61),,,,,,,,,
,42 (68.9),49 (80.3),37 (60.7),1,8,0,5,4,0
,50 (100),50 (100),49 (98.0),0,0,0,0,0,0
15–21,,,,,,,,,
,50 (100),50 (100),49 (98.0),0,0,0,0,0,0
(n = 50),,,,,,,,,
,50 (100),50(100),49 (98.0),0,0,0,0,0,0
,38 (100),38 (100),37 (97.4),0,0,0,0,0,0
22–36,,,,,,,,,
,38 (100),38(100),38 (100),0,0,0,0,0,0
(n = 38),,,,,,,,,
,38 (100),38 (100),37 (97.4),0,0,0,0,0,0
,1 Positive result; 2 I-ELISA results using cut-oﬀ value determined as mean +3 standard deviations of ELISA readings,,,,,,,,
