0,1,2,3,4,5,6
Table 2. Results	of	testing	for	the	presence	of	MERS-CoV	and	MERS-CoV	antibody	in	15	mother–calf pairs in a dromedary breeding,,,,,,
"flock,	Dubai,	May	2014*",,,,,,
,Antibody	ELISA,,,Virus	isolation,,"PCR,	threshold	cycle"
Camel,Day 0,Day 8,Day 0,Day 8,Day 0,Day 8
Mother,,,,,,
M1,+,ND,,ND,,ND
M2,+,ND,,ND,,ND
M3,+,ND,,ND,,ND
M4,+,ND,,ND,,ND
M5,+,ND,,ND,,ND
M6,+,ND,,ND,,ND
M7,+,ND,,ND,,ND
M8,+,ND,,ND,,ND
M9,+,ND,,ND,,ND
M10,+,ND,,ND,,ND
M11,+,ND,,ND,,ND
M12,+,ND,,ND,,ND
M13,+,ND,,ND,,ND
M14,+,ND,,ND,,ND
M15,+,ND,,ND,,ND
Total,15,NA,0,NA,0,NA
Calf,,,,,,
C1,±,+,+,,19.5,
C2,+,+,,,,
C3,+,+,,,24.3,
C4,,+,,,26.8,32.3
C5,±,+,,,30.4,
C6,,+,,,26.5,
C7,+,+,,,,
C8,+,+,,,,
C9,+,+,+,,23.8,
C10,+,+,+,,24.1,
C11,+,+,+,,22.3,34.2
C12,+,+,,,,
C13,+,+,,,22.8,34.2
C14,+,+,+,,20.7,
C15,+,+,,,32.4,35.3
Total,11	(+2),15,5,0,11,4
"*MERS-CoV,	Middle	East	respiratory	syndrome	coronavirus;	NA,	not	applicable	ND,	not	done;	+,	positive;	,	negative;	±,	weak	positive	(borderline	optical",,,,,,
