0,1,2,3,4,5,6
,,,,,Influenza Viruses in Cambodia from 2009 to 2011,
,Table 2. Comparison between vaccine strains and circulating influenza strains in Cambodia from 2009 to 2011.,,,,,
,A/H1N1pdm09,,A/H3N2,,Influenza B,
Season,Vaccine strains,Cambodian strains,Vaccine strains,Cambodian strains,Vaccine strains,Cambodian strains
2009,A/California,A/California,A/Brisbane/,A/Brisbane/,B/Florida/,B/Brisbane/
,/7/2009-like,/7/2009-like,10/2007-like,10/2007-like,4/2006-like,60/2008-like
2009–2010,A/California/,,A/Brisbane/,,B/Brisbane/,
,7/2009-like,,10/2007-like,,60/2008-like,
2010,A/California,A/California,A/Perth/,A/Perth/,B/Brisbane/,B/Brisbane/
,/7/2009-like,/7/2009-like,16/2009-like,16/2009-like,60/2008-like,60/2008-like; B/
,,,,,,Malaysia/2506/
,,,,,,2004-like
2010–2011,A/California/,,A/Perth/,,B/Brisbane/,
,7/2009-like,,16/2009-like,,60/2008-like,
2011,A/California,A/California,A/Perth/,A/Perth/,B/Brisbane/,B/Brisbane/
,/7/2009-like,/7/2009-like,16/2009-like,16/2009-like,60/2008-like,60/2008-like; B/
,,,,,,Malaysia/2506/
,,,,,,2004-like
2011–2012,A/California/,,A/Perth/16/2009-like,,B/Brisbane/,
,7/2009-like,,,,60/2008-like,
,doi:10.1371/journal.pone.0110713.t002,,,,,
