0,1,2,3,4,5,6
,,,,,Sampling,Sequence
,,Animal,"Origin
ID #",Age,moment,type
20,,,,,,
ΔCt,,1,ASH 0AM 0SH,6 months,1,1
,,2,ASH 0AM 0SH,6 months,1,1
,,3,ASH 0AM 0SH,6 months,2,1
10,,,,,,
,,4,ASH 0AM 0SH,8 months,2,1
,,5,ASH 0AM 0SH,7 months,2,1
,,6,0CM0SH,6 months,1,2
0,,,,,,
,,7,0CM0SH,6 months,1,3
Oral,,,,,,
,,8,0CM0SH,8 months,1,3
N asal,"F ecal
Bronchial",,,,,
,,,,,,
,,9,ASH 0SH,2 years,1,3
,,10,0AM 0CM,6 months,2,3
(b),,,,,,
,,11,0AM 0CM,10 month,1,4
30,,12,0AM 0CM,6 months,2,4
,,13,ASH 0SH,8 months,2,5
