0,1,2,3,4,5
,Table 3 | Kinetics assay on whole receptor surface with two different receptor densities,,,,
Receptor Density,Sample,Data,ka (1/Ms),kd (1/s),KD (M)
300RU,16D7,Mean,1.94E105,4.09E-05,2.10E-10
,,CV (%),2.07E-02,1.79E-01,1.72E-01
,79E7,Mean,4.86E105,4.05E-04,8.33E-10
,,CV (%),3.64E-02,2.70E-02,1.88E-02
,CXCL13,Mean,6.78E106,5.46E-03,8.12E-10
,,CV (%),2.38E-01,1.92E-01,6.12E-02
,MAB190,Mean,7.18E105,3.30E-04,4.59E-10
,,CV (%),3.80E-02,1.40E-01,1.22E-01
700RU,16D7,Mean,1.32E105,4.52E-05,3.40E-10
,,CV (%),2.97E-02,2.64E-01,2.33E-01
,79E7,Mean,3.64E105,2.06E-04,5.65E-10
,,CV (%),3.62E-02,1.27E-01,9.41E-02
,CXCL13,Mean,7.82E106,8.78E-03,1.13E-09
,,CV (%),1.43E-01,9.66E-02,1.06E-01
,MAB190,Mean,4.80E105,3.93E-04,8.20E-10
,,CV (%),5.78E-02,8.00E-02,5.56E-02
