0,1,2,3,4,5,6
Table 2. Cont.,,,,,,
,ECMO Critieraa,,,,High Volume Mechanical Ventilation Criteriab,
,,One-Hour,Two-Hour,,One-Hour,Two-Hour
,,Interhospital,Interhospital,,Interhospital,Interhospital
,Direct,Transfer,Transfer,Direct,Transfer,Transfer
Hawaii,68.7,69.6,69.6,69.1,85.1,97.7
Idaho,0,1.8,47.0,8.2,22.1,89.2
Montana,0,0,0,0,1.9,36.9
Nevada,19.5,22.9,96.5,89.6,94.2,96.5
New Mexico,42.4,57.9,94.1,8.3,16.1,51.3
Oregon,0,0,8.8,60.2,80.5,97.9
Utah,71.6,89.8,96.7,74.0,94.8,97.9
Washington,49.5,62.4,68.8,74.6,95.7,98.8
Wyoming,0,26.7,65.7,0,26.7,65.7
