0,1,2,3,4,5,6
Table 1. Method performance for upper,,,"respiratory tract
infections.",,,
,Parameter,,95% CI for,,95% CI for,Observations used to
Methods,combinations,Sensitivity,sensitivity,Specificity,specificity,total observations (%)*
Simple Regression,m = 4,1.00,(0.99–1.00),0.82,(0.77–0.86),305/463 (65.9%)
(a = 0.10),,,,,,
,m = 5,1.00,(0.99–1.00),0.79,(0.74–0.83),284/462 (61.5%)
,m = 6,1.00,(0.99–1.00),0.77,(0.72–0.82),266/461 (57.7%)
CUSUM,"(k,h) = (0.5, 5)",,,,,
,m = 4,0.50,(0.44–0.56),0.98,(0.95–0.99),305/463 (65.9%)
,m = 5,0.59,(0.53–0.64),0.98,(0.96–0.99),284/462 (61.5%)
,m = 6,0.53,(0.47–0.59),0.99,(0.97–1.00),266/461 (57.7%)
,"(k,h) = (0.75, 1.53)",,,,,
,m = 4,0.85,(0.61– 0.96),0.91,(0.87–0.94),305/463 (65.9%)
,m = 5,0.94,(0.69–1.00),0.93,(0.88–0.95),284/462 (61.5%)
,m = 6,0.87,(0.58–0.98),0.94,(0.90–0.96),266/461 (57.7%)
