0,1,2,3,4,5
,Table 1. DNA and viral-vectored veterinary vaccines,,"licensed for commercial use (adapted from Draper, S.",,"J. & Heeney,"
"J. L. 2010 Nat. Rev. Microbiol. 8, 62–73).",,,,,
,,target,,,
recombinant vector,vaccine target/indication,species,target antigen(s),brand name,distributor
DNA,West Nile virus,horse,pre-membrane and,West Nile-Innovator,Fort Dodge
,,,envelope (preM-Env),,Animal
,,,,,Health
DNA,melanoma,dogs,human tyrosinase,Oncept,Merial
DNA,infectious haematopoietic,salmon,glycoprotein,Apex-IHN,Novartis
,necrosis virus,,,,Animal
,,,,,Health
DNA,increase litter survival,swine,growth hormone,Life Tide SW5,VGX Animal
,,,releasing hormone,,"Health,"
,,,,,Inc.
attenuated,West Nile virus,horses,preM-Env,Recombitek Equine,Merial
Canarypox,,,,WNV,
(ALVAC),,,,,
ALVAC (plus,equine inﬂuenza virus,horses,haemagglutinin (HA),ProteqFlu-Te,Merial
Tetanus Toxoid,,,(Kentucky and,(Europe),
and Carbopol,,,Newmarket strains),Recombitek (USA),
Adjuvant),,,,,
ALVAC,rabies,cats,glycoprotein G (gG),Purevax Feline,Merial
,,,,Rabies,
ALVAC,feline leukaemia virus,cats,"Env, Gag/Pol",Purevax FeLV,Merial
ALVAC,canine distemper virus,dogs,HA and fusion antigen,RECOMBITEK,Merial
,,,(F),rDistemper,
ALVAC,canine distemper virus,ferrets,HA and F,Purevax Ferret,Merial
,,,,Distemper,
Fowlpox virus,avian inﬂuenza virus and,poultry,H5 HA,Trovac AI H5,Merial
(FPV),FPV,,,,
FPV,Newcastle disease virus,poultry,haemagglutinin-,Vectormune FP-N,Biomune
,(NDV) and FPV,,neuraminidase (HN),,
,,,and F,,
Vaccinia,rabies virus,wildlife,gG,Raboral,Merial
Newcastle disease,avian inﬂuenza virus and,poultry,H5 HA,NewH5,Avimex
virus (LaSota,NDV,,,,
strain),,,,,
Flavivirus YFV-17D,West Nile virus,horses,preM-Env of WNV in,PreveNile,Intervet
(live chimeric,,,yellow fever virus,,
virus),,,(YFV)-17D,,
,,,backbone,,
Turkey herpesvirus,infectious bursal disease,poultry,viral protein 2 (VP2) of,Vaxxitek HVT þ IBD,Merial
(HVT) (live,virus (IBDV) and,,IBDV in HVT,,
