0,1,2,3,4,5,6
Table 3 - Effects of Chinese herbal kombucha on the yield of FMDV in swine,,,,,,
Group,Animal NO,,,FMDV RNA copies (copy/mL),,
,,0d,1d,3d,5d,7d
H,2439,0,1810,213400,32600,145 0
,2445,0,906 0,0,0,0
,2446,0,9756000,809020,1950,0
,2449,0,149638160,106440,2370,0
,2450,0,31360,2036410,3970,1820
M,2044,0,2740,13415640,8880,0
,2045,0,2658390,45539170,34570,8380
,2046,0,7710268,5152608,2863,1793
,2047,0,0,0,0,0
,2048,0,0,0,59448230,18280
L,2024,0,0,0,0,24717150
,2027,0,0,1400,0,0
,2030,0,0,0,0,0
,2034,0,0,7140930,4640,0
,2036,0,0,3220,0,0
C,1764,0,232220,7975360,0,-
,1765,0,3926580,9692780,4730,4150
,1766,0,0,276770,19559640,0
,1767,0,31970,3080,0,0
,1770,0,1343310,692150,41470,14370
