0,1,2,3,4,5
peak in a shorter period of time.,,,,,
,,Table 2. Mean (M) and standard deviation (σ).,,,
λ,Epidemic Output,No-SS,SSM1,SSM2,SSM3
,Peak time,M = 59.57,M = 51.34,M = 41.26,M = 34.57
,,σ = 21.0,σ = 18.71,σ = 14.77,σ = 12.41
λ = 4%,Peak size,M = 24.42,M = 27.99,M = 36.66,M = 46.12
,,σ = 7.83,σ = 9.49,σ = 11.50,σ = 14.06
,Epidemic duration,M = 118.28,M = 103.73,M = 85.02,M = 73.24
,,σ = 33.12,σ = 31.55,σ = 25.17,σ = 21.21
,Peak time,M = 59.57,M = 41.42,M = 29.12,M = 23.29
,,σ = 21.00,σ = 15.72,σ = 9.15,σ = 7.90
λ = 10%,Peak size,M = 24.42,M = 33.86,M = 53.70,M = 69.02
,,σ = 7.83,σ = 11.86,σ = 14.98,σ = 21.38
,Epidemic duration,M = 118.28,M = 87.86,M = 61.69,M = 48.16
,,σ = 33.12,σ = 28.49,σ = 17.31,σ = 14.25
