0,1,2,3,4,5,6
"Table 1. 
Tested fabrics",,,,,,
Type,,,Woven,,,
Sample No.,1,2,3,4,5,
,Polyester 50%,,Polyester 65%,Polyester 65%,,
,,Cotton 100%,,,Polyestr 100%,
,Cotton 50%,,Cotton 35%,Cotton 35%,,
Materials,,,,,,
,,Twill (Katsuragi),,,,
,Plain,,Twill (Katsuragi),Weather,High density,
,,No. 14,,,,
Finishing,Non-repellent,Absorption,Repellent 5,Repellent,Repellent,
Weight (g/m2),211,290,267,170,159,
,,"Mask, Gown,",,,,
Use,"Mask, Inner",,"Gown, Drape",Gown,Gown,
,,Drape,,,,
Protective performance,,,,,,
classification by the,,,,,,
,< Class 1,< Class 1,Class 1,< Class 1,Class 1,
pressurized cell test,,,,,,
(JIS T 8060),,,,,,
Type,,,,Nonwoven,,
Sample No.,6,7,8,9,10,11
,,PET 45%,,,,
,PP 100%,,PP 100%,PP and PE,PE 100%,PE 100%
,,Wood pulp 55%,,,,
Materials,,,,,,
,Spunbond,Spunlace,SMS,SMS,Flushspun,Flushspun
Finishing,—,Repellent,—,—,—,
Weight (g/m2),70,70.4,56,51.45,41.0,41.0
,"Gown, Protective","Mask, Gown,",Protective,Protective,Protective,Protective
Use,,,,,,
,clothing,Drape,clothing,"clothing, Gown",clothing,clothing
Protective performance,,,,,,
classification by the,,,,,,
,< Class 1,Class 1,Class 1,Class 1,Class 3,Class 2
pressurized cell test,,,,,,
(JIS T 8060),,,,,,
