0,1,2,3,4,5
NIH-PA Author Manuscript,,,,NIH-PA Author Manuscript,
Country,Year of samplinga,Seroprevalence (%)b,Number of samples tested (n)b,Methodc,Reference
China,< 1990,10,816,IHAT,[151]
,< 1991,20,525,IHAT,[395]
Costa Rica,1991,44,496,IFAT,[396]
Czech Republic,1981–90,31,230,SFDT,[446]
,1981–90,10,158,CFT,[446]
Ghana,1997–98,39,641,ELISA,[463]
Malaysia,< 1990,16,122,IHAT,[410]
Poland,< 1991,36,925,ELISA,[147]
Taiwan,1978–88,28,3880,LAT,[464]
USA,,,,,
Hawaii,< 1992,49,509,DAT,[465]
New England,< 1999,47,1897,MAT,[466]
