0,1,2,3,4,5
,,Table 1. Cont.,,,
Antibody,Company *,Target,Indication,Source,Approval *
Etaracizumab o,,,,,
Etaratuzumab,,,,,
MEDI-522,"MedImmune, Inc.",Integrin αv β3,Several type of cancers,HUMANIZED,Clinical trials
(Abegrin® or,,,,,
Vitaxin),,,,,
,,Hepatitis B,,,
Exbivirumab,?,,Hepatitis B infections,HUMAN,Preclinical
,,surface antigen,,,
Fanolesomab,,,,,FDA 2004
,Palatin Technologies,CD15,Apendicitis,MOUSE IgM-99mTc-,
(NeutroSpecTM),,,,,Suspended in 2005
Faralimomab,?,Interferon receptor,Immunomodulator,MOUSE,?
Farletuzumab,,,,,
,Morphotek,FR-α,Ovarian cancer,HUMANIZED,Phase III Clinical trials
(MORAb-003),,,,,
Felvizumab,,Respiratory,,,
,Centocor Inc. / GlaxoSmithKline,,Infection by RSV,HUMANIZED,Phase III Clinical trials
(SB 209763),,syncytial virus,,,
Fezakinumab,,,"Rheumatoid arthritis,",,
,Wyeth - Pfizer,IL-22,,HUMAN,Phase II Clinical trials
(ILV-094),,,psoriasis,,
Figitumumab,,,,,
,Pfizer,IGF-1 receptor,Various types of cancers,HUMAN,Clinical trials
(CP-751871),,,,,
,,,,,Rheumatoid Arthritis
Fontolizumab,Novartis Pharmaceuticals Corp. / PDL (Protein Design Labs),,Auto-immune diseases like,,
,,Interferon γ,,HUMANIZED,"dropped, Phase II"
(HuZAF ™),BioPharma,,Crohn’s disease,,
,,,,,Clinical trials
Foravirumab,,Rabies virus,,,
,Crucell,,Infection by rabies virus,HUMAN,Phase II Clinical trials
(CR4098),,glycoprotein,,,
Fresolimumab,Genzyme,TGF β,Pulmonar fibrosis/cancer,HUMAN,Clinical trials 2009
,,,"B cell lymphoma, Non-",,
Galiximab,,,,CHIMERIC,
,Biogen Idec,CD80,"Hodgkin’s lymphoma,",,Phase I/II Clinical trials
(IDEC-114),,,,(primate/human),
,,,Psoriasis,,
