0,1,2,3,4,5,6
,Table 2. Selected pools containing positive results which were subsequently analysed individually,,,,,
,,,,Specimen number,,
Pool no.,RVA,PCV1,PAdV,PBoV1,PBoV2,PBoV3
P5,19,20,(cid:4),(cid:4),(cid:4),20
P9,(cid:4),(cid:4),(cid:4),61,(cid:4),61
P10,45,(cid:4),(cid:4),(cid:4),56,56
P11,"43, 48",(cid:4),50,(cid:4),(cid:4),43
P12,"53, 51",(cid:4),(cid:4),(cid:4),(cid:4),"54, 57"
P13,(cid:4),(cid:4),(cid:4),(cid:4),58,"58, 63, 60"
P15,49,(cid:4),(cid:4),(cid:4),68,"68, 77, 99"
P18,(cid:4),(cid:4),"81, 79, 82, 83",(cid:4),"79, 81, 82, 83","79, 81, 82, 83"
P21,(cid:4),(cid:4),"94, 96, 98",(cid:4),"94, 98","94, 98, 96"
P23,(cid:4),(cid:4),"103, 80",(cid:4),"103, 95","103, 80, 55, 95"
P26,(cid:4),(cid:4),97,(cid:4),(cid:4),"90, 97"
