0,1,2,3,4,5,6
Vieco-Saiz et al.,,,,,,Lactic Acid Bacteria as Alternatives to Antibiotics
TABLE 1 | Probiotic genera used in animal,farming∗.,,,,,
"Animal
Yeast",,,Bacteria,,Fungi,Microalgae
,,LAB,,Non-LAB,,
"Poultry
Candida,",,Lactobacillus,,Bacillus,Aspergillus,–
Saccharomyces,,Streptococcus,,Biﬁdobacterium,,
Kluyveromyces,,Pediococcus,,,,
,,Enterococcus,,,,
,,Weissella,,,,
"Pig
Saccharomyces",,Lactobacillus,,Clostridium,–,–
Kluyveromyces,,Pediococcus,,Bacillus,,
,,Enterococcus,,Biﬁdobacterium,,
,,Weissella,,,,
"Ruminant
Saccharomyces",,Lactobacillus,,Megasphaera,Aspergillus,–
"Trichosporon,",,Enterococcus,,Bacillus,,
Kluyveromyces,,,,Prevotella,,
,,,,Propionibacterium,,
,,,,Biﬁdobacterium,,
"Aquaculture
Saccharomyces",,Lactobacillus,,Bacillus,Aspergillus,"Tetraselmis,"
Debaryomyces,,Lactococcus,,Enterobacter,,Phaeodactylum
,,Leuconostoc,,Pseudomonas,,
,,Enterococcus,,Streptomyces,,
,,Pediococcus,,Alteromonas,,
,,Carnobacterium,,Clostridium,,
,,Weissella,,Roseobacter,,
,,,,Eubacterium,,
,,,,Brevibacterium,,
,,,,Microbacterium,,
,,,,Staphylococcus,,
,,,,Streptomyces,,
,,,,Micrococcus,,
,,,,Psychrobacter,,
"∗Data summarized from (Kabir, 2009; Seo et al., 2010; Hai, 2015; FAO, 2016; Banerjee and Ray, 2017; Carnevali et al., 2017; Liao and Nyachoti, 2017).",,,,,,
