0,1,2,3,4,5,6,7,8,9,10
"Viruses 2010, 2",,,,,,,,,,2770
,,,,,Table 1. Cont.,,,,,
,,Immuno-,MPXV,,Dosage,,Rash,,,
,Genetic,,,Inoculation,,Days until,,,Mortality,Time to
,,reagent,Strain,,Used,,Development,LD50,,
,Diversity,,,Route,,Symptoms,,,(%),Death
,,Availability,Used,,(pfu),,(days),,,
Multimammate,,,,,Not,Not,,,Not,Not
,Outbred,Low,WA,"IN, IP",,,Not provided,__,,
rats [8],,,,,provided,provided,,,provided,provided
Common,,,,,,,,,,
squirrel [9],,,,"IN, oral,",,,,,,
,Outbred,Low,CB,,106,1–5,No rash,__,100,7–8 days
(Sciurus,,,,scarification,,,,,,
vulgaris),,,,,,,,,,
,,,,,,Not,,,,Not
,,,,,"105, 106",,No rash,__,100,
,,,,,,provided,,,,provided
,,,,,,,Rash on non-,,,
,,,,,,,,,Varied,
,,,,IN,,,fur-bearing,,,
,,,,,,16–25 until,,,based on,Not
,,,,,10–104,,areas of skin,__,,
,,,,,,rash,,,squirrel,provided
,,,,,,,in a few,,,
,,,,,,,,,species,
,,,,,,,squirrels,,,
African,,,,,,,,,,
,,,,,,,Rash on non-,,,
squirrels (six,Outbred,Low,CB,,,,,,,
,,,,,,,fur-bearing,,,
species) [10],,,,,,16–25 until,,,Not,Not
,,,,Oral,105,,areas of skin,__,,
,,,,,,rash,,,provided,provided
,,,,,,,in a few,,,
,,,,,,,squirrels,,,
,,,,,,,Localized,,,
,,,,,,Not,lesion at,,Not,Not
,,,,Cutaneous,105,,,__,,
,,,,,,provided,inoculation,,provided,provided
,,,,,,,site,,,
