0,1,2,3,4,5,6
Gallichotte et al.,,,,,,
,TABLE 1 Neutralization of rDENV4/2 by human immune sera depleted of DENV2- or EDIII-binding antibodiesa,,,,,
,DENV2 virion depletion,,,DENV2 rEDIII depletion,,
,BSA,DENV2,% loss of,BSA,rEDIII,% loss of
,depleted,depleted,neutralization,depleted,depleted,neutralization
Serum,(FRNT50),(FRNT50),(mean (cid:3) SD),(FRNT50),(FRNT50),(mean (cid:3) SD)
DENV2,,,,,,
infection,,,,,,
sera,,,,,,
DT001,147,82,44,171,131,23
IRB019,931,261,72,372,305,18
DT031,"1,288",721,44,"1,493","1,140",24
DT110,644,76,88,"1,718",729,58
DT134,235,20,91,168,129,23
ss08/90,192,64,67,468,357,24
Avgb,,,68 (cid:3) 21,,,28 (cid:3) 15
DENV2,,,,,,
vaccine,,,,,,
sera,,,,,,
250.01.02,148,(cid:5)20,100,136,228,0
250.01.05,478,37,92,423,331,22
250.01.19,318,(cid:5)20,100,272,(cid:5)20,100
Avg,,,97 (cid:3) 5,,,41 (cid:3) 53
All sera,,,,,,
Avgb,,,78 (cid:3) 22,,,32 (cid:3) 29
,"a A Vero-81 cell-based focus reduction neutralization test (FRNT) was performed on sera depleted of DENV2- or rEDIII-binding antibodies, and FRNT50 values (i.e., the serum",,,,,
