0,1,2,3,4,5,6,7
Interdisciplinary Perspectives on Infectious Diseases,,,,,,,5
,Table 4: Diagnostic tools for the detection of speciﬁc intestinal parasitic diseases oﬀered by the CDC and the NRCP.,,,,,,
,PROTOZOA,,TREMATODES,CESTODES,,,NEMATODES
,,,,Taeniasis,,,
,Cryptosporidiosis,Fasciolosis,Schistosomiasis,,Hydatidosis,Filariasis,Strongylodiasis
,,,,Cysticercosis,,,
,,,,,,Wuchereria,
,,,,,,"bancrofti,",
,,Fasciola,,,Echinococcus,,
,Cryptosporidium,,Schistosoma,,,Brugia,Strongyloides
,,"hepatica, F.",,Taenia solium,"granulosus, E.",,
,"parvum, C. hominis",,mansoni,,,"malayi, B.",stercoralis
,,gigantica,,,multilocularis,,
,,,,,,"timori, Loa",
,,,,,,loa,
CDC DIAG-,,,,,,,
,"Microscopy, EIA,",,"Microsocopy,",,,"Microscopy,",
NOSTIC,,—,,"Immunoblot,",IB,,"Microscopy, EIA"
,"PCR, RT-PCR",,"FAST-ELISA, IB",,,EIA,
TOOLS,,,,,,,
NRCP DIAG-,,,,,,,
,,"Microscopy,",,,,"Microscopy,","Microscopy,"
NOSTIC,"Microscopy, EIA",,"Microscopy, EIA",IB,EIA,,
,,EIA,,,,EIA,"culture, EIA, IB"
TOOLS,,,,,,,
