0,1,2,3,4,5
TABLE 1. Peripheral Clinical Laboratory Results,,,,,
Test,Site,,"Initial Presentation, 2013",,"Follow-Up Evaluation, 2016"
C-reactive protein,Blood,17.9mg/l,((cid:2)5.0),<5 ((cid:2)5.0),
Immunoglobulin A,Blood,<0.07g/l,(0.70–3.12),,
Immunoglobulin G,Blood,8.24g/l,(6.39–15.60),11.8 (6.6–15.6),
Immunoglobulin M,Blood,<0.20g/l,(0.50–3.00),,
Legionella Ag,Urine,Negative,,,
Pneumococcal Ag,Urine,Negative,,,
Respiratory multiplex DNA/RNA,"Nasal
swab",Enterovirus detected,,,
Bacterial culture,Blood,3 cultures: negative,,5 cultures: negative,
Bacterial culture,Sputum,Negative,,"Beta lactamase positive,",
,,,,Haemophilus,influenzae
Bacterial culture,"Nasal
swab",Negative,,,
Fungal culture,Blood,Negative,,,
Chlamydia CFT,Blood,Negative,,,
Legionella pneumophila (1–8) IFA titer,Blood,<128,,,
Legionella longbeachae IFA titer,Blood,<128,,,
Lyme EIA,Blood,Not detected,,,
Lyme borrelia Ab,Blood,Negative,,,
Mycoplasma pneumoniae IgM,Blood,Negative,,,
AST,Blood,"41U/l
(5–55)",,"18U/l
((cid:2)40)",
ALT,Blood,"52U/l
(5–55)",,"20U/l
((cid:2)40)",
Alkaline phosphatase,Blood,114IU/l,(30–130),114IU/l,(30–110)
Protein,Blood,"64g/l
(62–80)",,"78g/l
(60–80)",
GGT,Blood,"52U/l
((cid:2)60)",,"13U/l
((cid:2)50)",
WBC,Blood,23.3 3 109/l,(4.0–10.0),5.9 3 109/l,(3.7–9.5)
Neutrophils,Blood,12.8 3 109/l,(2.0–7.0),2.8 3 109/l,(2.0–8.0)
Lymphocytes,Blood,8.6 3 109/l,(1.0–3.0),2.0 3 109/l,(1.0–4.0)
Monocytes,Blood,0.9 3 109/l,(0.2–1.0),1.0 3 109/l,(0.2–1.0)
Eosinophils,Blood,0 (0–0.5),,0.1 3 109/l,(0.0–0.5)
Reactive lymphocytes,Blood,Present,,,
Band forms,Blood,0.9 3 109/l,,,
Hemoglobin,Blood,"152g/l
(130–170)",,147g/l,(130–180)
Platelets,Blood,427 3 109/l,(150–450),301 3 109/l,(140–400)
,Ab 5 antibody; Ag 5 antigen; ALT 5alanine aminotransferase; AST 5aspartate aminotransferase; CFT 5 complement fixation test; EIA 5 enzyme-linked,,,,
