0,1,2,3,4,5
Table 2 - Relative ratios of the number of patients with active systemic lupus erythematosus (SLE) to the total number of,,,,,
inpatients.,,,,,
Season,Month,Inpatients (n),Patients with active SLE (n),Monthly relative ratios (ø),Seasonal relative ratios (ø)
Winter,December,22329,78,3.49,3.89
,January,18306,79,4.32,
,February,17014,67,3.94,
Spring,March,22475,48,2.14,2.17
,April,22584,50,2.21,
,May,22658,49,2.16,
Summer,June,21919,55,2.51,1.87
,July,23577,37,1.57,
,August,22813,36,1.58,
Autumn,September,21328,31,1.45,2.12
,October,22755,55,2.42,
,November,22527,55,2.44,
